Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min
42294,443,6,141771,47,55,1337.0,102959.0,570.0,0.0,28.44680851,110.2098411,4344.0,0.0,1871.981818,987.674457,735665.263,719.4701314,1403.673267,5209.030586,23235.0,1.0
42290,443,6,216108,48,58,1319.0,110185.0,570.0,0.0,27.47916667,109.1949242,4344.0,0.0,1899.741379,942.9987732,515964.2401,490.495493,2058.171429,8002.078303,64145.0,0.0
42288,443,6,198167,44,52,1319.0,101511.0,570.0,0.0,29.97727273,113.8247303,4344.0,0.0,1952.134615,1063.607071,518905.7714,484.4398916,2085.968421,6999.961701,44223.0,1.0
42296,443,6,129383,42,50,1289.0,95705.0,570.0,0.0,30.69047619,116.5469628,2896.0,0.0,1914.1,893.0622907,749665.7212,711.0671417,1421.791209,5192.797404,23139.0,2.0
42302,443,6,123065,40,51,1289.0,95705.0,570.0,0.0,32.225,119.2855844,4344.0,0.0,1876.568627,1010.536575,788152.6023,739.4466339,1367.388889,5197.156249,23364.0,1.0
42300,443,6,141527,45,53,1319.0,104393.0,570.0,0.0,29.31111111,112.6125341,4344.0,0.0,1969.679245,982.5000641,746938.7467,692.4473775,1459.041237,5299.311722,23358.0,0.0
42298,443,6,142160,47,58,1325.0,110185.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1899.741379,903.1490048,784397.8616,738.6043894,1366.923077,5116.357022,23272.0,1.0
42304,443,6,197510,49,57,1337.0,100049.0,570.0,0.0,27.28571429,108.0391519,2896.0,0.0,1755.245614,849.0405568,513320.8445,536.681687,1881.047619,7330.923114,55187.0,1.0
42312,443,6,143658,47,63,1313.0,104393.0,570.0,0.0,27.93617021,110.3290344,2896.0,0.0,1657.031746,724.1596457,735817.0098,765.7074441,1317.963303,5060.616419,23984.0,0.0
42310,443,6,197458,48,58,1331.0,100049.0,570.0,0.0,27.72916667,109.1373797,2896.0,0.0,1724.982759,829.3209332,513425.6399,536.8230206,1880.552381,7265.795482,53891.0,1.0
42308,443,6,187013,49,62,1343.0,105841.0,570.0,0.0,27.40816327,108.0109791,2896.0,0.0,1707.112903,804.598996,573136.6269,593.5416254,1700.118182,6446.677144,44013.0,0.0
42306,443,6,142868,43,53,1319.0,102959.0,570.0,0.0,30.6744186,115.0767282,4344.0,0.0,1942.622642,934.426361,729890.5283,671.9489319,1503.873684,5391.456828,23648.0,2.0
42320,443,6,153015,22,27,1169.0,46473.0,570.0,0.0,53.13636364,159.4088172,4344.0,0.0,1721.222222,1057.155412,311355.0959,320.2300428,3187.8125,8339.441059,34687.0,2.0
42318,443,6,82618,12,12,1169.0,14617.0,570.0,0.0,97.41666667,209.2998972,4344.0,0.0,1218.083333,1197.015566,191072.1635,290.493597,3592.086957,7949.862554,23269.0,4.0
42314,443,6,143452,48,65,1319.0,113081.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1739.707692,771.784979,797479.2962,787.7199342,1280.821429,4947.823282,23203.0,0.0
42320,443,6,24058,27,30,162.0,60816.0,6.0,6.0,6.0,0.0,4344.0,0.0,2027.2,976.9144388,2534624.657,2369.274254,429.6071429,2535.944857,19062.0,1.0
42316,443,6,198395,45,56,1325.0,100049.0,570.0,0.0,29.44444444,112.5805884,4344.0,0.0,1786.589286,910.740214,510970.5386,509.0854104,1983.95,7514.493952,55243.0,1.0
42326,443,6,118945,19,25,1169.0,43577.0,570.0,0.0,61.52631579,170.5915748,4344.0,0.0,1743.08,1097.265006,376190.6764,369.9188701,2766.162791,7290.202313,23245.0,3.0
42324,443,6,142273,47,54,1319.0,101497.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1879.574074,911.9591931,722666.9853,709.9027925,1422.73,5217.059239,23243.0,1.0
42322,443,6,142936,47,57,1313.0,104393.0,570.0,0.0,27.93617021,110.3290344,4344.0,0.0,1831.45614,882.9578551,739533.7774,727.5983657,1387.728155,5180.812284,23413.0,1.0
42332,443,6,142803,49,59,1325.0,104393.0,570.0,0.0,27.04081633,108.0950506,4344.0,0.0,1769.372881,848.4535404,740306.5762,756.2866326,1334.607477,5078.708733,23248.0,1.0
42330,443,6,187656,48,57,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,4344.0,0.0,1856.859649,972.7966209,571140.8108,559.5344673,1804.384615,6668.193415,44544.0,2.0
42328,443,6,143460,44,54,1313.0,104393.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1933.203704,1009.42467,736832.5666,683.1172452,1478.969072,5359.426735,23746.0,1.0
42326,443,6,23445,23,29,138.0,54553.0,6.0,6.0,6.0,0.0,4344.0,0.0,1881.137931,859.2839928,2332736.191,2217.95692,459.7058824,2624.221822,18827.0,1.0
42338,443,6,118468,22,27,1169.0,46473.0,570.0,0.0,53.13636364,159.4088172,4344.0,0.0,1721.222222,1057.155412,402150.7918,413.6138029,2468.083333,6928.444902,23239.0,1.0
42334,443,6,142724,46,56,1319.0,105855.0,570.0,0.0,28.67391304,111.4380853,4344.0,0.0,1890.267857,948.4243487,750917.8554,714.6660688,1413.108911,5222.010952,23651.0,2.0
42336,443,6,142270,43,52,1313.0,102959.0,570.0,0.0,30.53488372,115.1109917,4344.0,0.0,1979.980769,1030.303639,732916.2859,667.7444296,1513.510638,5407.919563,23262.0,0.0
42346,443,6,122968,43,58,1307.0,101497.0,570.0,0.0,30.39534884,115.145072,4344.0,0.0,1749.948276,885.1096953,836022.3798,821.3518964,1229.68,4926.465731,23281.0,0.0
42344,443,6,142478,50,64,1331.0,110185.0,570.0,0.0,26.62,107.0277267,2896.0,0.0,1721.640625,763.9063012,782689.2573,800.1235278,1260.867257,4915.025604,23335.0,0.0
42342,443,6,143531,45,56,1313.0,110185.0,570.0,0.0,29.17777778,112.6443092,4344.0,0.0,1967.589286,968.5796119,776821.7319,703.680738,1435.31,5254.01042,23543.0,1.0
42340,443,6,142245,42,56,1301.0,102959.0,570.0,0.0,30.97619048,116.4770443,4344.0,0.0,1838.553571,930.7951619,732960.7368,688.95216,1466.443299,5290.709174,23302.0,1.0
42352,443,6,118879,21,27,1169.0,47921.0,570.0,0.0,55.66666667,162.8920911,4344.0,0.0,1774.851852,1079.259244,412940.8895,403.7719025,2529.340426,7009.167464,23249.0,4.0
42354,443,6,118011,21,26,1169.0,46473.0,570.0,0.0,55.66666667,162.8920911,4344.0,0.0,1787.423077,1098.614989,403708.1289,398.2679581,2565.456522,7044.971057,23291.0,2.0
42356,443,6,143745,49,59,1331.0,110185.0,570.0,0.0,27.16326531,108.0671757,4344.0,0.0,1867.542373,928.8619348,775790.4623,751.3304811,1343.411215,5112.820617,24181.0,2.0
42354,443,6,23739,25,28,150.0,56486.0,6.0,6.0,6.0,0.0,2910.0,0.0,2017.357143,821.4981894,2385778.676,2232.613,456.5192308,2628.33439,19039.0,1.0
42352,443,6,23395,24,28,144.0,55038.0,6.0,6.0,6.0,0.0,2896.0,0.0,1965.642857,808.7010258,2358709.126,2222.697158,458.7254902,2617.224164,18778.0,1.0
42350,443,6,142170,45,54,1319.0,100063.0,570.0,0.0,29.31111111,112.6125341,4344.0,0.0,1853.018519,986.402545,713104.0304,696.3494408,1450.714286,5277.595098,23339.0,1.0
42348,443,6,143016,47,55,1313.0,104393.0,570.0,0.0,27.93617021,110.3290344,4344.0,0.0,1898.054545,913.8119674,739120.0985,713.2069139,1416.0,5215.252899,23495.0,1.0
42360,443,6,35739,4,1,517.0,0.0,517.0,0.0,129.25,258.5,0.0,0.0,0.0,0.0,14465.98954,139.903187,8934.75,11009.3154,23159.0,88.0
42364,443,6,313728,29,54,1169.0,98601.0,570.0,0.0,40.31034483,139.9780859,4344.0,0.0,1825.944444,935.8968339,318014.3309,264.5603835,3825.95122,16051.82267,124675.0,1.0
42366,443,6,118733,22,30,1169.0,47921.0,570.0,0.0,53.13636364,159.4088172,2896.0,0.0,1597.366667,871.3138903,413448.6621,437.9574339,2328.098039,6750.486351,23270.0,2.0
42366,443,6,23638,27,30,162.0,61793.0,6.0,6.0,6.0,0.0,4344.0,0.0,2059.766667,997.0899618,2620991.624,2411.37152,422.1071429,2496.31325,18763.0,1.0
42362,443,6,143395,40,51,1295.0,102959.0,570.0,0.0,32.375,119.2477893,4344.0,0.0,2018.803922,1001.405133,727040.6918,634.6106907,1593.277778,5509.738302,23312.0,1.0
42358,443,6,188834,45,56,1313.0,105841.0,570.0,0.0,29.17777778,112.6443092,4344.0,0.0,1890.017857,987.9139913,567450.7769,534.8613068,1888.34,6717.883713,43767.0,1.0
42374,443,6,143901,48,58,1319.0,104393.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1799.87931,822.5761859,734616.1597,736.6175357,1370.485714,5166.003581,24319.0,1.0
42372,443,6,142310,46,54,1307.0,104393.0,570.0,0.0,28.41304348,111.499193,4344.0,0.0,1933.203704,1009.42467,742744.7122,702.6913077,1437.474747,5246.897858,23128.0,1.0
42368,443,6,142471,49,63,1325.0,104393.0,570.0,0.0,27.04081633,108.0950506,2896.0,0.0,1657.031746,724.1596457,742031.7117,786.1248956,1283.522523,4976.628369,23263.0,0.0
42370,443,6,143392,48,65,1319.0,104393.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1606.046154,678.3363019,737223.834,788.0495425,1280.285714,4972.584305,23532.0,0.0
42380,443,6,142776,43,53,1307.0,102959.0,570.0,0.0,30.39534884,115.145072,4344.0,0.0,1942.622642,1016.689655,730276.7972,672.3819129,1502.905263,5381.86666,23338.0,1.0
42378,443,6,189269,49,56,1331.0,105841.0,570.0,0.0,27.16326531,108.0671757,2896.0,0.0,1890.017857,907.4615642,566241.6983,554.765968,1819.894231,6815.888319,46931.0,1.0
42376,443,6,142761,47,57,1331.0,108751.0,570.0,0.0,28.31914894,110.239878,4344.0,0.0,1907.912281,987.9645432,771092.9456,728.490274,1386.029126,5170.138048,23242.0,0.0
42384,443,6,142255,47,59,1319.0,104393.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1769.372881,848.4535404,743116.2349,745.1407683,1354.809524,5098.297976,23299.0,1.0
42382,443,6,188499,46,59,1325.0,105841.0,570.0,0.0,28.80434783,111.4072847,4344.0,0.0,1793.915254,940.1938958,568522.9099,557.0321328,1812.490385,6711.686207,45257.0,1.0
42392,443,6,118899,22,29,1169.0,47921.0,570.0,0.0,53.13636364,159.4088172,4344.0,0.0,1652.448276,995.7714018,412871.4287,428.9354831,2377.98,6816.532141,23281.0,1.0
42390,443,6,186555,46,57,1319.0,105841.0,570.0,0.0,28.67391304,111.4380853,2896.0,0.0,1856.859649,892.5069715,574415.0519,552.115998,1828.970588,6681.767563,43807.0,1.0
42388,443,6,196173,45,57,1313.0,100049.0,570.0,0.0,29.17777778,112.6443092,4344.0,0.0,1755.245614,892.0494117,516696.997,519.9492285,1942.306931,7353.719959,53314.0,1.0
42386,443,6,143040,48,58,1331.0,108751.0,570.0,0.0,27.72916667,109.1373797,4344.0,0.0,1875.017241,973.725897,769588.9262,741.0514541,1362.285714,5071.223272,23751.0,2.0
42394,443,6,126748,31,52,1169.0,98601.0,570.0,0.0,37.70967742,135.6058488,4344.0,0.0,1896.173077,925.580342,787152.46,654.84268,1545.707317,5449.846641,23302.0,1.0
42398,443,6,142635,41,55,1313.0,102959.0,570.0,0.0,32.02439024,117.7462288,4344.0,0.0,1871.981818,1063.043473,731040.7684,673.0465874,1501.421053,5363.790809,23416.0,2.0
42396,443,6,142665,50,59,1337.0,104393.0,570.0,0.0,26.74,107.0006313,4344.0,0.0,1769.372881,848.4535404,741106.7886,764.0276171,1320.972222,5040.249492,23181.0,0.0
42400,443,6,143050,47,66,1325.0,108751.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1647.742424,752.701643,769493.1842,789.9335897,1277.232143,4963.063909,23205.0,0.0
42406,443,6,142709,46,57,1325.0,108751.0,570.0,0.0,28.80434783,111.4072847,4344.0,0.0,1907.912281,1025.16156,771331.8712,721.7484531,1399.107843,5167.92195,23361.0,-1.0
42404,443,6,144905,49,59,1343.0,110185.0,570.0,0.0,27.40816327,108.0109791,4344.0,0.0,1867.542373,966.9977414,769662.8826,745.3158966,1354.252336,5064.643589,23478.0,1.0
42402,443,6,143357,48,65,1337.0,110185.0,570.0,0.0,27.85416667,109.1083766,2896.0,0.0,1695.153846,744.6566581,777932.0159,788.2419414,1279.973214,4991.527217,24305.0,0.0
42408,443,6,142858,51,61,1343.0,107289.0,570.0,0.0,26.33333333,105.9650257,2896.0,0.0,1758.836066,793.29522,760419.4375,783.995296,1287.009009,4975.396252,23478.0,0.0
42416,443,6,196534,48,57,1331.0,100049.0,570.0,0.0,27.72916667,109.1373797,2896.0,0.0,1755.245614,849.0405568,515839.4985,534.2587033,1889.75,7281.722358,54124.0,0.0
42414,443,6,142928,48,57,1319.0,107289.0,570.0,0.0,27.47916667,109.1949242,4344.0,0.0,1882.263158,901.2264367,759879.1,734.6356207,1374.307692,5153.74972,23214.0,1.0
42412,443,6,123402,44,50,1313.0,95705.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1914.1,939.7552927,786194.7132,761.7380594,1326.903226,5118.376377,23569.0,2.0
42410,443,6,142731,47,55,1319.0,104393.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1898.054545,955.3575328,740637.9833,714.6310192,1413.178218,5198.461694,23268.0,1.0
42418,443,6,127510,21,29,1169.0,46473.0,570.0,0.0,55.66666667,162.8920911,2896.0,0.0,1602.517241,886.2716699,373633.4405,392.1261078,2602.244898,6951.188992,23372.0,2.0
42426,443,6,142497,49,59,1325.0,110185.0,570.0,0.0,27.04081633,108.0950506,4344.0,0.0,1867.542373,928.8619348,782542.7904,757.9106929,1331.747664,5064.200025,23282.0,1.0
42424,443,6,186963,48,60,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,4344.0,0.0,1764.016667,922.7908387,573257.8104,577.6544022,1747.317757,6564.054301,44789.0,1.0
42422,443,6,197861,46,54,1325.0,100049.0,570.0,0.0,28.80434783,111.4072847,4344.0,0.0,1852.759259,986.5090908,512349.5787,505.4053098,1998.59596,7580.754813,55862.0,1.0
42420,443,6,142760,47,58,1319.0,110185.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1899.741379,942.9987732,781059.1202,735.5001401,1372.692308,5124.604589,23416.0,1.0
42418,443,6,23498,25,29,150.0,57920.0,6.0,6.0,6.0,0.0,2896.0,0.0,1997.241379,900.4412274,2471274.151,2298.067921,443.3584906,2560.779277,18728.0,1.0
42434,443,6,142790,50,59,1331.0,110185.0,570.0,0.0,26.62,107.0277267,2896.0,0.0,1867.542373,847.4575022,780979.0602,763.3587786,1322.12963,5034.474246,23253.0,1.0
42432,443,6,194123,47,55,1325.0,101511.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1845.654545,938.2422339,529746.604,525.440056,1922.009901,7225.287596,51519.0,1.0
42430,443,6,142819,48,56,1319.0,104393.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1864.160714,855.4030156,740181.6285,728.1944279,1386.592233,5175.233113,23256.0,1.0
42428,443,6,186407,48,59,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,2896.0,0.0,1793.915254,859.8629459,574967.6783,574.0127785,1758.556604,6551.855641,43976.0,1.0
42438,443,6,143033,47,66,1331.0,108751.0,570.0,0.0,28.31914894,110.239878,4344.0,0.0,1647.742424,753.1158724,769626.5897,790.0274762,1277.080357,4943.40638,23086.0,0.0
42436,443,6,195544,50,66,1337.0,105841.0,570.0,0.0,26.74,107.0006313,2896.0,0.0,1603.651515,719.6898583,548101.706,593.2168719,1700.382609,6890.104358,53194.0,0.0
42442,443,6,142215,44,53,1319.0,104393.0,570.0,0.0,29.97727273,113.8247303,4344.0,0.0,1969.679245,940.5657417,743325.247,682.0658862,1481.40625,5312.547458,23099.0,1.0
42440,443,6,142395,41,53,1295.0,102959.0,570.0,0.0,31.58536585,117.8562632,4344.0,0.0,1942.622642,934.0090641,732146.4939,660.1355385,1531.129032,5402.606477,23022.0,0.0
42448,443,6,142742,44,56,1313.0,104393.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1864.160714,940.3200959,740538.8743,700.5646551,1441.838384,5258.470183,23212.0,1.0
42450,443,6,122673,39,49,1295.0,95705.0,570.0,0.0,33.20512821,120.6895058,4344.0,0.0,1953.163265,1041.988631,790720.0443,717.354267,1410.034483,5277.791893,23228.0,1.0
42446,443,6,187038,50,60,1343.0,105841.0,570.0,0.0,26.86,106.9733917,2896.0,0.0,1764.016667,842.2550138,573060.0199,588.115784,1715.944954,6492.211787,44392.0,0.0
42444,443,6,142470,46,60,1331.0,108751.0,570.0,0.0,28.93478261,111.3763195,4344.0,0.0,1812.516667,942.8974905,772667.9301,744.0162841,1356.857143,5081.004253,23221.0,1.0
39342,443,6,161,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.36025,161.0,0.0,161.0,161.0
57100,465,6,2198477,17,23,1376.0,4520.0,362.0,0.0,80.94117647,88.22306288,2161.0,0.0,196.5217391,518.2292288,2681.856576,18.19441368,56371.20513,169507.406,1040520.0,3.0
57100,465,6,49,2,0,37.0,0.0,37.0,0.0,18.5,26.1629509,0.0,0.0,0.0,0.0,755102.0408,40816.32653,49.0,0.0,49.0,49.0
50084,80,6,50486,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.61494276,50486.0,0.0,50486.0,50486.0
50094,80,6,51273,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00688472,51273.0,0.0,51273.0,51273.0
50096,80,6,50722,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43062182,50722.0,0.0,50722.0,50722.0
45544,80,6,50641,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49369088,50641.0,0.0,50641.0,50641.0
55786,80,6,51022,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.198777,51022.0,0.0,51022.0,51022.0
58870,80,6,51245,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02819787,51245.0,0.0,51245.0,51245.0
49324,80,6,50534,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57731428,50534.0,0.0,50534.0,50534.0
41514,80,6,50884,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.30508608,50884.0,0.0,50884.0,50884.0
38682,80,6,50408,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.67624187,50408.0,0.0,50408.0,50408.0
50276,80,6,83784,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87090614,83784.0,0.0,83784.0,83784.0
42970,80,6,50905,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28887143,50905.0,0.0,50905.0,50905.0
44290,80,6,46728,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80089026,46728.0,0.0,46728.0,46728.0
38054,80,6,50833,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.34452029,50833.0,0.0,50833.0,50833.0
39960,80,6,50448,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.64478275,50448.0,0.0,50448.0,50448.0
47851,443,6,116606690,18,18,1854.0,7735.0,469.0,0.0,103.0,162.4271783,2607.0,0.0,429.7222222,713.2381671,82.23370374,0.308730142,3331619.714,13700000.0,58200000.0,1.0
123,123,17,91190,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1052.747012,21.93222941,91190.0,0.0,91190.0,91190.0
123,123,17,84776,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1132.395961,23.59158252,84776.0,0.0,84776.0,84776.0
51944,443,6,3,2,0,53.0,0.0,53.0,0.0,26.5,37.4766594,0.0,0.0,0.0,0.0,17700000.0,666666.6667,3.0,0.0,3.0,3.0
137,137,17,22,13,0,650.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,29500000.0,590909.0909,1.833333333,1.99240984,8.0,1.0
12886,53,17,313,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,945686.901,12779.55272,104.3333333,170.3652938,301.0,2.0
33063,53,17,253,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,837944.664,15810.27668,84.33333333,140.8734657,247.0,3.0
55975,53,17,188,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,1127659.574,21276.59574,62.66666667,102.4808925,181.0,3.0
52990,53,17,246,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1203252.033,16260.1626,82.0,71.25307011,135.0,1.0
46646,53,17,260,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,815384.6154,15384.61538,86.66666667,144.0497599,253.0,3.0
23203,53,17,275,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1076363.636,14545.45455,91.66666667,156.1740482,272.0,1.0
20147,53,17,25399,2,2,86.0,196.0,43.0,43.0,43.0,0.0,98.0,98.0,98.0,0.0,11102.79932,157.4865152,8466.333333,14658.05732,25392.0,3.0
22398,53,17,25871,2,2,86.0,220.0,43.0,43.0,43.0,0.0,110.0,110.0,110.0,0.0,11827.91543,154.6132735,8623.666667,14933.16475,25867.0,1.0
41305,53,17,186,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1591397.849,21505.37634,62.0,105.6550993,184.0,1.0
6937,53,17,189,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,1121693.122,21164.02116,63.0,103.058236,182.0,3.0
31924,53,17,61438,2,2,72.0,136.0,36.0,36.0,36.0,0.0,68.0,68.0,68.0,0.0,3385.526873,65.10628601,20479.33333,35465.18366,61431.0,3.0
55785,53,17,61664,2,2,72.0,184.0,36.0,36.0,36.0,0.0,92.0,92.0,92.0,0.0,4151.530877,64.86766995,20554.66667,35559.29952,61615.0,1.0
57952,53,17,290,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1020689.655,13793.10345,96.66666667,165.6995273,288.0,1.0
15468,53,17,229,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,925764.1921,17467.24891,76.33333333,127.0170592,223.0,3.0
20382,53,17,266,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1112781.955,15037.59398,88.66666667,72.85830998,157.0,12.0
20794,53,17,257,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,824902.7237,15564.20233,85.66666667,142.3177197,250.0,3.0
35450,53,17,259,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1142857.143,15444.01544,86.33333333,147.8016689,257.0,1.0
1945,53,17,199,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,1065326.633,20100.50251,66.33333333,109.6965511,193.0,3.0
63262,53,17,255,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,831372.549,15686.27451,85.0,142.0281662,249.0,3.0
19340,53,17,264,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,1121212.121,15151.51515,88.0,133.3679122,242.0,11.0
25570,53,17,198,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,1070707.071,20202.0202,66.0,108.2543302,191.0,3.0
28280,53,17,399,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,741854.6366,10025.06266,133.0,189.3911297,350.0,1.0
47647,53,17,24629,2,2,72.0,140.0,36.0,36.0,36.0,0.0,70.0,70.0,70.0,0.0,8607.738844,162.4101669,8209.666667,14205.70425,24613.0,3.0
14250,53,17,320,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,925000.0,12500.0,106.6666667,143.4724131,270.0,1.0
5151,53,17,262,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,809160.3053,15267.17557,87.33333333,145.2044536,255.0,3.0
25323,53,17,60398,2,2,72.0,268.0,36.0,36.0,36.0,0.0,134.0,134.0,134.0,0.0,5629.325474,66.22735852,20132.66667,34864.73938,60391.0,3.0
56789,53,17,250,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,848000.0,16000.0,83.33333333,138.2762935,243.0,3.0
22210,53,17,309,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,957928.8026,12944.98382,103.0,137.2151595,259.0,1.0
7077,53,17,271,2,2,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,988929.8893,14760.1476,90.33333333,150.4005762,264.0,3.0
48397,53,17,324,2,2,64.0,196.0,32.0,32.0,32.0,0.0,98.0,98.0,98.0,0.0,802469.1358,12345.67901,108.0,185.3294364,322.0,1.0
38595,53,17,322,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,658385.0932,12422.36025,107.3333333,179.8453039,315.0,3.0
55769,53,17,468,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,632478.6325,8547.008547,156.0,158.6158882,318.0,1.0
35988,53,17,332,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,891566.2651,12048.19277,110.6666667,179.6561531,318.0,1.0
52096,53,17,335,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,632835.8209,11940.29851,111.6666667,96.40712284,190.0,4.0
41329,53,17,242,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,876033.0579,16528.92562,80.66666667,133.6575225,235.0,3.0
45041,53,17,301,2,2,90.0,206.0,45.0,45.0,45.0,0.0,103.0,103.0,103.0,0.0,983388.7043,13289.03654,100.3333333,132.6700167,251.0,1.0
56501,443,6,3520858,5,1,117.0,41.0,45.0,0.0,23.4,21.96132965,41.0,41.0,41.0,0.0,44.87542525,1.704130073,704171.6,1549482.961,3475759.0,4.0
56501,443,6,4,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0
45228,80,6,4024829,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745373282,2012414.5,2775420.279,3974933.0,49896.0
42102,443,6,5006404,1,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.33333333,17.89785834,6.192069198,0.798976671,1668801.333,2847365.711,4956530.0,4.0
45222,80,6,4942446,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606986905,2471223.0,3423935.485,4892311.0,50135.0
