Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-35420-80-6,172.16.0.1,35420,233.6.145.36,80,6,5/7/2017 10:17,13087848,2,0,712.0,0.0,356.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,54.4016098,0.152813511,13100000.0,0.0,13100000.0,13100000.0,13100000.0,13100000.0,0.0,13100000.0,13100000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.152813511,0.0,356.0,356.0,356.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1-192.168.10.50-35082-80-6,172.16.0.1,35082,37.79.16.174,80,6,5/7/2017 10:15,63152283,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110843182,10500000.0,11900000.0,32100000.0,997121.0,63200000.0,10500000.0,11900000.0,32100000.0,997121.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110843182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008848.0,0.0,7008848.0,7008848.0,18700000.0,12300000.0,32100000.0,8016114.0,DoS Slowhttptest
172.16.0.1-192.168.10.50-37400-80-6,172.16.0.1,37400,69.220.13.123,80,6,5/7/2017 10:22,63092856,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110947585,10500000.0,11900000.0,32000000.0,997453.0,63100000.0,10500000.0,11900000.0,32000000.0,997453.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110947585,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013187.0,0.0,7013187.0,7013187.0,18700000.0,12200000.0,32000000.0,8015913.0,DoS Slowhttptest
172.16.0.1-192.168.10.50-54186-80-6,172.16.0.1,54186,103.213.22.150,80,6,5/7/2017 10:06,51,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,156862.7451,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,19607.84314,19607.84314,0.0,8.0,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-53840-80-6,172.16.0.1,53840,13.175.13.63,80,6,5/7/2017 10:04,100997402,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.158419917,0.039604979,33700000.0,58300000.0,101000000.0,25.0,101000000.0,101000000.0,0.0,101000000.0,101000000.0,101000000.0,101000000.0,0.0,101000000.0,101000000.0,1,0,0,0,64,64,0.01980249,0.01980249,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,25.0,0.0,25.0,25.0,101000000.0,0.0,101000000.0,101000000.0,DoS slowloris
172.16.0.1-192.168.10.50-57376-80-6,172.16.0.1,57376,101.221.104.44,80,6,5/7/2017 9:57,3002214,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999262544,1501107.0,710998.6969,2003859.0,998355.0,3002214.0,1501107.0,710998.6969,2003859.0,998355.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999262544,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-57236-80-6,172.16.0.1,57236,34.38.139.46,80,6,5/7/2017 9:57,103594074,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.58634844,0.173755113,6093769.059,12900000.0,51300000.0,87.0,104000000.0,7399570.5,13900000.0,51300000.0,556.0,103000000.0,51300000.0,28100000.0,71200000.0,31400000.0,0,0,0,0,496,100,0.144795927,0.028959185,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705543.0,5239918.635,7410725.0,361.0,19200000.0,18800000.0,51300000.0,5770774.0,DoS slowloris
172.16.0.1-192.168.10.50-60922-80-6,172.16.0.1,60922,209.171.171.126,80,6,5/7/2017 10:08,3002545,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999152386,1501272.5,710945.6639,2003987.0,998558.0,3002545.0,1501272.5,710945.6639,2003987.0,998558.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999152386,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-55710-80-6,172.16.0.1,55710,126.116.71.194,80,6,5/7/2017 9:51,102609848,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.82217886,0.165676105,6413115.5,13200000.0,51300000.0,58.0,103000000.0,7893060.769,14300000.0,51300000.0,693.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136439146,0.02923696,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205616.5,4532777.206,6410774.0,459.0,19200000.0,18800000.0,51300000.0,5927136.0,DoS slowloris
172.16.0.1-192.168.10.50-58392-80-6,172.16.0.1,58392,168.22.242.173,80,6,5/7/2017 10:00,103686683,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.56438885,0.173599921,6099216.647,12900000.0,51300000.0,108.0,104000000.0,7406183.929,13900000.0,51300000.0,554.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144666601,0.02893332,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707864.5,5243237.088,7415393.0,336.0,19300000.0,18800000.0,51300000.0,5869171.0,DoS slowloris
172.16.0.1-192.168.10.50-53502-80-6,172.16.0.1,53502,161.210.1.61,80,6,5/7/2017 9:48,536096,4,2,231.0,0.0,231.0,0.0,57.75,115.5,0.0,0.0,0.0,0.0,430.8929744,11.19202531,107219.2,239282.693,535261.0,35.0,536096.0,178698.6667,308822.3749,535296.0,275.0,746.0,746.0,0.0,746.0,746.0,0,0,0,0,136,72,7.461350206,3.730675103,0.0,231.0,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0.0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-54408-80-6,172.16.0.1,54408,170.131.248.213,80,6,5/7/2017 10:00,45,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,177777.7778,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,22222.22222,22222.22222,0.0,8.0,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-54294-80-6,172.16.0.1,54294,129.120.43.47,80,6,5/7/2017 9:49,28047362,4,3,239.0,0.0,231.0,0.0,59.75,114.2289368,0.0,0.0,0.0,0.0,8.521300506,0.249577839,4674560.333,11400000.0,28000000.0,17.0,28000000.0,9349104.0,16200000.0,28000000.0,181.0,28000000.0,14000000.0,19800000.0,28000000.0,704.0,0,0,0,0,136,104,0.142615908,0.106961931,0.0,231.0,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0.0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,721.0,0.0,721.0,721.0,28000000.0,0.0,28000000.0,28000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54004-80-6,172.16.0.1,54004,36.88.43.173,80,6,5/7/2017 9:54,99999361,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.160001022,0.040000256,33300000.0,57700000.0,100000000.0,84.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000128,0.020000128,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,84.0,0.0,84.0,84.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-60662-80-6,172.16.0.1,60662,34.75.119.130,80,6,5/7/2017 10:07,102631121,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.81703381,0.165641765,6414445.062,13200000.0,51300000.0,133.0,103000000.0,7894691.154,14300000.0,51300000.0,225.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136410865,0.0292309,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204192.0,4530659.421,6407852.0,532.0,19200000.0,18800000.0,51300000.0,5969413.0,DoS slowloris
172.16.0.1-192.168.10.50-60852-80-6,172.16.0.1,60852,221.229.46.128,80,6,5/7/2017 10:07,105674670,16,3,2541.0,6.0,231.0,0.0,158.8125,110.5828309,6.0,0.0,2.0,3.464101615,24.10227541,0.179797107,5870815.0,12500000.0,51300000.0,82.0,106000000.0,7044972.533,13500000.0,51300000.0,258.0,103000000.0,51300000.0,28200000.0,71300000.0,31400000.0,0,0,0,0,536,100,0.151408091,0.028389017,0.0,231.0,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0.0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4710186.0,6660320.796,9419744.0,628.0,19300000.0,18800000.0,51300000.0,5717975.0,DoS slowloris
172.16.0.1-192.168.10.50-54436-80-6,172.16.0.1,54436,160.70.161.232,80,6,5/7/2017 10:06,90,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,88888.88889,22222.22222,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,11111.11111,11111.11111,0.0,8.0,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-32990-80-6,172.16.0.1,32990,55.212.110.75,80,6,5/7/2017 10:09,3001599,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999467284,1500799.5,711541.0478,2003935.0,997664.0,3001599.0,1500799.5,711541.0478,2003935.0,997664.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999467284,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58940-80-6,172.16.0.1,58940,69.119.80.85,80,6,5/7/2017 10:01,103595358,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.58604371,0.173752959,6093844.588,12900000.0,51300000.0,67.0,104000000.0,7399663.643,13900000.0,51300000.0,389.0,103000000.0,51300000.0,28100000.0,71200000.0,31400000.0,0,0,0,0,496,100,0.144794133,0.028958827,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3702445.0,5235246.074,7404323.0,567.0,19200000.0,18800000.0,51300000.0,5774081.0,DoS slowloris
172.16.0.1-192.168.10.50-60240-80-6,172.16.0.1,60240,194.78.241.63,80,6,5/7/2017 10:05,102666466,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.80849005,0.165584739,6416654.125,13200000.0,51300000.0,4.0,103000000.0,7897416.0,14300000.0,51300000.0,4.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136363903,0.029220836,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205989.5,4533447.543,6411621.0,358.0,19300000.0,18800000.0,51300000.0,5840576.0,DoS slowloris
172.16.0.1-192.168.10.50-58446-80-6,172.16.0.1,58446,38.51.131.49,80,6,5/7/2017 10:00,3002009,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999330781,1501004.5,711521.2488,2004126.0,997883.0,3002009.0,1501004.5,711521.2488,2004126.0,997883.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999330781,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-53894-80-6,172.16.0.1,53894,34.85.46.152,80,6,5/7/2017 9:59,99999524,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.160000762,0.04000019,33300000.0,57700000.0,100000000.0,91.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000095,0.020000095,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,91.0,0.0,91.0,91.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-59754-80-6,172.16.0.1,59754,225.178.251.187,80,6,5/7/2017 10:04,3003590,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998804764,1501795.0,710186.9383,2003973.0,999617.0,3003590.0,1501795.0,710186.9383,2003973.0,999617.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998804764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-55842-80-6,172.16.0.1,55842,220.172.233.112,80,6,5/7/2017 9:52,102632446,14,3,2390.0,6.0,239.0,0.0,170.7142857,110.7689408,6.0,0.0,2.0,3.464101615,23.3454438,0.165639626,6414527.875,13200000.0,51300000.0,106.0,103000000.0,7894795.385,14300000.0,51300000.0,317.0,103000000.0,51300000.0,28100000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136409104,0.029230522,0.0,239.0,133.1111111,120.9316233,14624.45752,0,0,0,1,0,0,0,0,0.0,140.9411765,170.7142857,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3205109.0,4531670.584,6409484.0,734.0,19200000.0,18800000.0,51300000.0,5831650.0,DoS slowloris
172.16.0.1-192.168.10.50-60800-80-6,172.16.0.1,60800,173.230.63.139,80,6,5/7/2017 10:07,105569842,16,3,2541.0,6.0,231.0,0.0,158.8125,110.5828309,6.0,0.0,2.0,3.464101615,24.12620832,0.179975641,5864991.222,12500000.0,51300000.0,87.0,106000000.0,7037983.667,13500000.0,51300000.0,581.0,103000000.0,51300000.0,28100000.0,71100000.0,31400000.0,0,0,0,0,536,100,0.151558435,0.028417206,0.0,231.0,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0.0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705567.5,6653908.045,9410591.0,544.0,19200000.0,18800000.0,51300000.0,5777707.0,DoS slowloris
172.16.0.1-192.168.10.50-57382-80-6,172.16.0.1,57382,31.54.226.81,80,6,5/7/2017 9:57,102673582,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.80677065,0.165573263,6417098.875,13200000.0,51300000.0,53.0,103000000.0,7897961.231,14300000.0,51300000.0,223.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136354452,0.029218811,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205455.0,4532394.661,6410342.0,568.0,19300000.0,18800000.0,51300000.0,5867380.0,DoS slowloris
172.16.0.1-192.168.10.50-57766-80-6,172.16.0.1,57766,236.175.48.160,80,6,5/7/2017 9:58,3000346,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99988468,1500173.0,712796.1623,2004196.0,996150.0,3000346.0,1500173.0,712796.1623,2004196.0,996150.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.99988468,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-60054-80-6,172.16.0.1,60054,98.193.187.70,80,6,5/7/2017 10:05,103670732,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.56816838,0.173626632,6098278.353,12900000.0,51300000.0,47.0,104000000.0,7405047.071,13900000.0,51300000.0,402.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.14468886,0.028937772,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3708053.5,5243249.816,7415591.0,516.0,19300000.0,18800000.0,51300000.0,5840006.0,DoS slowloris
172.16.0.1-192.168.10.50-54496-80-6,172.16.0.1,54496,77.219.222.237,80,6,5/7/2017 9:49,102699170,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.80058992,0.16553201,6418698.125,13200000.0,51400000.0,4.0,103000000.0,7899930.0,14400000.0,51400000.0,4.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136320479,0.029211531,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206248.0,4533818.774,6412142.0,354.0,19300000.0,18800000.0,51400000.0,5893754.0,DoS slowloris
172.16.0.1-192.168.10.50-58662-80-6,172.16.0.1,58662,30.16.83.64,80,6,5/7/2017 10:01,3002987,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999005324,1501493.5,710674.1349,2004016.0,998971.0,3002987.0,1501493.5,710674.1349,2004016.0,998971.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999005324,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-56058-80-6,172.16.0.1,56058,228.72.247.217,80,6,5/7/2017 9:53,3002743,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999086502,1501371.5,711053.1441,2004162.0,998581.0,3002743.0,1501371.5,711053.1441,2004162.0,998581.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999086502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-56234-80-6,172.16.0.1,56234,195.4.177.232,80,6,5/7/2017 9:53,3002820,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999060883,1501410.0,710748.3811,2003985.0,998835.0,3002820.0,1501410.0,710748.3811,2003985.0,998835.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999060883,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-53860-80-6,172.16.0.1,53860,221.134.39.62,80,6,5/7/2017 10:02,119016325,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.134435339,0.033608835,39700000.0,68700000.0,119000000.0,60.0,119000000.0,119000000.0,0.0,119000000.0,119000000.0,119000000.0,119000000.0,0.0,119000000.0,119000000.0,1,0,0,0,64,64,0.016804417,0.016804417,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,97.0,0.0,97.0,97.0,119000000.0,0.0,119000000.0,119000000.0,DoS slowloris
172.16.0.1-192.168.10.50-59856-80-6,172.16.0.1,59856,98.92.194.56,80,6,5/7/2017 10:04,103605358,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.58367066,0.173736188,6094432.824,12900000.0,51300000.0,64.0,104000000.0,7400378.143,13900000.0,51300000.0,336.0,103000000.0,51300000.0,28100000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144780157,0.028956031,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707439.0,5242298.757,7414304.0,574.0,19200000.0,18800000.0,51300000.0,5775595.0,DoS slowloris
172.16.0.1-192.168.10.50-57590-80-6,172.16.0.1,57590,44.157.37.86,80,6,5/7/2017 9:57,3003779,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998741918,1501889.5,710013.6972,2003945.0,999834.0,3003779.0,1501889.5,710013.6972,2003945.0,999834.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998741918,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-55088-80-6,172.16.0.1,55088,98.106.105.17,80,6,5/7/2017 9:50,105645857,16,3,2541.0,6.0,231.0,0.0,158.8125,110.5828309,6.0,0.0,2.0,3.464101615,24.10884887,0.179846144,5869214.278,12500000.0,51300000.0,120.0,106000000.0,7043047.067,13500000.0,51300000.0,248.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,536,100,0.151449384,0.02839676,0.0,231.0,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0.0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707597.0,6656880.015,9414722.0,472.0,19200000.0,18800000.0,51300000.0,5958379.0,DoS slowloris
172.16.0.1-192.168.10.50-54226-80-6,172.16.0.1,54226,74.222.177.89,80,6,5/7/2017 9:52,91,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,87912.08791,21978.02198,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,10989.01099,10989.01099,0.0,8.0,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
