Source IP,Destination IP,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,Label
172.16.0.1,131.32.233.245,3913193.274,5534957.0,866.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.541924841,0.180641614,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,174.34.223.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12195.12195,12195.12195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,22.10.20.123,13900000.0,51300000.0,349.0,103000000.0,51300000.0,28100000.0,71200000.0,31400000.0,0,0,0,0,496,100,0.144791407,0.028958281,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,71.164.144.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14084.50704,14084.50704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Sql Injection
192.168.10.9,205.174.165.73,65989.32614,593363.0,500040.0,1093492.0,546746.0,66055.08707,593454.0,500038.0,0,0,0,0,92,60,2.742581318,2.742581318,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,1.144.236.231,3792758.14,5364645.0,875.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.559125677,0.186375226,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,199.181.83.42,417.9001077,628.0,37.0,1138511.0,379503.6667,656509.962,1137576.0,179.0,0,0,0,0,72,92,2.634990567,3.513320756,0.0,11595.0,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,210.135.201.18,1440658.571,3243269.0,222.0,9016850.0,644060.7143,1258716.076,3200571.0,3.0,0,0,0,0,296,488,0.998117218,1.663528697,0.0,34.0,11.52,12.46702317,155.4266667,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,141.137.102.218,3862814.037,5463698.0,854.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.548992854,0.182997618,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,23.195.142.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,24390.2439,24390.2439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,7.130.128.61,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0.0,14.0,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,54.223.46.43,3939784.024,5573725.0,2029.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.538043823,0.179347941,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,29.192.79.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,22727.27273,22727.27273,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,69.142.141.16,1154634.652,3703070.0,312.0,14500000.0,466411.7742,974074.723,3648199.0,4.0,0,0,0,0,680,1032,1.452391941,2.213168672,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,63.132.236.73,2808431.184,4864640.0,239.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.822160683,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,95.93.118.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,22727.27273,22727.27273,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,225.178.251.187,710186.9383,2003973.0,999617.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998804764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,200.232.68.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,83333.33333,83333.33333,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,173.230.63.139,13500000.0,51300000.0,581.0,103000000.0,51300000.0,28100000.0,71100000.0,31400000.0,0,0,0,0,536,100,0.151558435,0.028417206,0.0,231.0,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,78.227.81.87,3582999.156,5067781.0,655.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.591898566,0.197299522,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,65.116.62.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,27027.02703,27027.02703,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,109.17.161.23,11900000.0,32100000.0,999945.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110887246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,194.3.25.149,11900000.0,32100000.0,998490.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110847765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,83.252.167.147,5166447.779,8949294.0,213.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.446888328,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,188.218.147.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13333.33333,13333.33333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,36.169.201.128,29800000.0,66900000.0,10032.0,67900000.0,13600000.0,30400000.0,67900000.0,188.0,0,0,0,0,184,200,0.088325259,0.088325259,0.0,7240.0,919.2307692,2243.823491,5034743.859,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,188.227.123.191,44400000.0,99400000.0,1.0,99400000.0,14200000.0,37600000.0,99400000.0,15.0,0,0,0,0,164,264,0.060344621,0.080459495,0.0,4344.0,797.2666667,1313.677307,1725748.067,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,233.94.130.172,0.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,3937.007874,1968.503937,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Sql Injection
205.174.165.73,149.250.231.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,23255.81395,23255.81395,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,163.195.181.96,3689734.803,5219857.0,1784.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.574532029,0.191510676,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,89.251.35.43,26148.10166,37996.0,1017.0,40346.0,13448.66667,22099.64385,38967.0,617.0,0,0,0,0,72,92,73.99551094,98.66068125,0.0,8760.0,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,DDoS
172.16.0.1,170.79.151.134,3732609.516,5279587.0,880.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.568131569,0.18937719,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
192.168.10.8,205.174.165.73,4791.355549,500032.0,493256.0,993124.0,496562.0,5171.778998,500219.0,492905.0,0,0,0,0,92,60,3.018394094,3.018394094,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,135.113.235.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.51351,13513.51351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Brute Force
172.16.0.1,199.171.183.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,19607.84314,19607.84314,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
192.168.10.9,205.174.165.73,3882.016229,514764.0,509274.0,1024046.0,512023.0,4007.881236,514857.0,509189.0,0,0,0,0,92,60,2.928254828,2.928254828,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,227.102.71.57,400.2224382,583.0,17.0,1340411.0,335102.75,669663.5606,1339598.0,1.0,0,0,0,0,72,112,2.238094457,3.730157428,0.0,10220.0,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,111.83.12.177,29500000.0,51100000.0,506.0,51100000.0,25500000.0,36100000.0,51100000.0,1223.0,0,0,0,0,136,104,0.078327851,0.058745888,0.0,231.0,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,1.161.53.116,33100000.0,93700000.0,173.0,21080.0,7026.666667,5928.096687,10573.0,183.0,0,0,0,0,192,92,0.094665307,0.04207347,0.0,5840.0,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,DDoS
172.16.0.1,15.224.41.118,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,237.49.92.229,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.019999839,0.019999839,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
172.16.0.1,36.88.43.173,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000128,0.020000128,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
192.168.10.8,205.174.165.73,37256.04209,497021.0,444333.0,941428.0,470714.0,37594.03913,497297.0,444131.0,0,0,0,0,92,60,3.184223235,3.184223235,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,139.196.156.96,277.1858582,441.0,49.0,1451862.0,362965.5,725497.0286,1451211.0,3.0,0,0,0,0,72,112,2.066245199,3.443741998,0.0,5840.0,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,DDoS
172.16.0.1,89.185.22.48,200852.4929,996402.0,0.0,119000000.0,56017.42696,228206.6403,995259.0,1.0,0,0,0,0,89408,68160,23.42758517,17.85997009,0.0,13032.0,1603.27797,2381.909586,5673493.274,0,0,0,0,1,0,0,Heartbleed
172.16.0.1,104.153.32.174,0.0,105000000.0,105000000.0,105000000.0,105000000.0,0.0,105000000.0,105000000.0,1,0,0,0,64,64,0.019047211,0.019047211,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
192.168.10.15,205.174.165.73,35873.53547,62454.0,49.0,61642.0,30821.0,42716.32065,61026.0,616.0,0,0,0,0,92,72,63.39546089,47.54659566,0.0,195.0,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,Bot
172.16.0.1,114.238.80.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,13513.51351,13513.51351,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,63.196.248.67,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,34.85.46.152,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000095,0.020000095,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
172.16.0.1,75.148.150.127,4805672.827,8324042.0,319.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.480492774,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,130.245.55.238,2113178.337,5591231.0,56.0,10600000.0,2119253.8,2908917.796,5590405.0,16.0,0,0,0,0,264,200,0.754979158,0.566234369,0.0,5840.0,816.3333333,1716.703638,2947071.381,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,182.72.72.180,2647747.105,4586319.0,106.0,9590829.0,2397707.25,2773581.519,5005126.0,50.0,0,0,0,0,136,168,0.417062442,0.521328052,0.0,2077.0,387.8,747.6892997,559039.2889,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,22.117.139.159,40800000.0,101000000.0,522.0,101000000.0,50600000.0,71600000.0,101000000.0,1243.0,0,0,0,0,256,104,0.064651859,0.02770794,0.0,520.0,48.09090909,156.5378258,24504.09091,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,28.255.109.226,11900000.0,32100000.0,996767.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110920325,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
192.168.10.15,205.174.165.73,40606.1834,70690.0,20.0,70049.0,35024.5,48643.9968,69421.0,628.0,0,0,0,0,92,72,56.01377939,42.01033454,0.0,195.0,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,Bot
172.16.0.1,232.168.169.36,0.0,155.0,155.0,4.0,4.0,0.0,4.0,4.0,1,0,0,0,64,40,12903.22581,12903.22581,0.0,14.0,5.6,7.668115805,58.8,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,118.229.146.77,3792674.701,5364533.0,881.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.559136723,0.186378908,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,158.167.215.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,31250.0,31250.0,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,37.11.225.92,1637990.404,3682501.0,4.0,9776787.0,698341.9286,1370742.761,3640001.0,3.0,0,0,0,0,296,488,0.920532948,1.534221579,0.0,34.0,12.0,12.83225104,164.6666667,0,0,0,1,0,0,0,FTP-Patator
192.168.10.8,205.174.165.73,2682.056021,500031.0,496238.0,996393.0,498196.5,2854.590076,500215.0,496178.0,0,0,0,0,92,60,3.00892447,3.00892447,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,208.48.147.219,63400000.0,110000000.0,758.0,110000000.0,54900000.0,77600000.0,110000000.0,5548.0,0,0,0,0,136,104,0.036445022,0.027333766,0.0,351.0,45.625,123.4873475,15249.125,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,139.157.224.15,38600000.0,86400000.0,987.0,86700000.0,14500000.0,35200000.0,86400000.0,15.0,0,0,0,0,176,232,0.069172702,0.080701486,0.0,4344.0,878.6428571,1447.360973,2094853.786,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,29.155.117.1,34400000.0,84200000.0,0.0,200332.0,33388.66667,68760.87033,171887.0,14.0,0,0,0,0,232,232,0.082898099,0.082898099,0.0,4344.0,797.5333333,1422.656613,2023951.838,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,61.81.155.191,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000032,0.020000032,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
172.16.0.1,34.190.106.221,34100000.0,83600000.0,2.0,151582.0,25263.66667,55094.91317,137154.0,14.0,0,0,0,0,220,232,0.083553871,0.083553871,0.0,4344.0,795.2,1314.780275,1728647.171,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,209.206.135.83,11900000.0,32100000.0,999750.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110887395,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,69.220.13.123,11900000.0,32000000.0,997453.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110947585,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,30.225.189.96,510810.4237,1405871.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,40,2.662047128,0.332755891,0.0,356.0,178.0,187.6284745,35204.44444,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,191.37.2.130,2499206.662,5000673.0,4.0,5994.0,2997.0,2996.718539,5116.0,878.0,0,0,0,0,168,104,0.998510223,0.599106134,0.0,1881.0,268.6666667,630.1680331,397111.75,0,0,0,1,0,0,0,Web Attack – Sql Injection
172.16.0.1,129.170.207.13,4014039.429,5677596.0,887.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.528310114,0.176103371,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,64.60.178.139,0.0,115000000.0,115000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.017365285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,54.209.87.115,3670418.06,5191644.0,889.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.577752708,0.192584236,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,158.168.51.97,2252.041074,4381.0,343.0,5009082.0,1669694.0,2888011.439,5004482.0,952.0,0,0,0,0,136,136,0.798536602,0.798536602,0.0,2021.0,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,Web Attack – Sql Injection
172.16.0.1,154.101.50.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23809.52381,23809.52381,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Sql Injection
172.16.0.1,237.234.191.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13698.63014,13698.63014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Sql Injection
172.16.0.1,41.156.58.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,17241.37931,17241.37931,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,109.42.69.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13698.63014,13698.63014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
205.174.165.73,35.7.162.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32258.06452,32258.06452,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,24.206.177.169,0.0,18500000.0,18500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.108323308,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,12.205.207.69,37600000.0,99400000.0,1.0,29459.0,7364.75,8866.472706,18248.0,84.0,0,0,0,0,264,168,0.080471818,0.050294886,0.0,8688.0,854.4285714,2382.343633,5675561.187,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,54.241.42.153,1530058.655,3724304.0,252.0,9744483.0,696034.5,1371283.767,3682920.0,3.0,0,0,0,0,296,488,0.923585037,1.539308395,0.0,34.0,11.92,12.7440182,162.41,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,71.234.201.226,200137.5173,996943.0,0.0,119000000.0,59480.76708,234233.8969,995988.0,1.0,0,0,0,0,89504,64192,23.44576616,16.81523308,0.0,13032.0,1643.961699,2498.976978,6244885.935,0,0,0,0,1,0,0,Heartbleed
172.16.0.1,4.99.105.174,367.6955262,704.0,184.0,295340.0,98446.66667,169718.4924,294420.0,6.0,0,0,0,0,72,92,10.15627116,13.54169488,0.0,11595.0,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,124.232.182.85,63100000.0,109000000.0,607.0,109000000.0,54700000.0,77300000.0,109000000.0,5211.0,0,0,0,0,136,104,0.036573177,0.027429883,0.0,520.0,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,74.240.107.108,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9174.311927,4587.155963,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,12.102.80.28,0.0,103000000.0,103000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.019418253,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,29.114.194.70,1363325.301,3174282.0,257.0,8990970.0,642212.1429,1238934.066,3131239.0,3.0,0,0,0,0,296,488,1.00099343,1.668322384,0.0,34.0,11.84,12.67767066,160.7233333,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,112.198.130.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,19607.84314,19607.84314,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,25.231.44.123,11900000.0,32100000.0,996039.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.1109213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,153.14.105.116,11900000.0,32100000.0,997313.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110905789,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,103.242.239.239,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,1000000.0,0.0,0.0,14.0,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,185.207.198.84,1500186.936,3437507.0,48.0,9460110.0,675722.1429,1322795.455,3396693.0,4.0,0,0,0,0,296,488,0.951348865,1.585581441,0.0,34.0,11.92,12.74728729,162.4933333,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,63.2.45.217,2526112.387,4375730.0,341.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.913976529,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,89.255.172.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,25000.0,25000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,168.22.242.173,13900000.0,51300000.0,554.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144666601,0.02893332,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,158.197.223.124,15575.44107,22032.0,5.0,719490.0,119915.0,282771.606,696842.0,49.0,0,0,0,0,72,152,4.169040704,9.727761642,0.0,4380.0,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,DDoS
172.16.0.1,64.200.79.134,0.0,88900000.0,88900000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.022494586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,151.34.45.173,892803.2257,2501532.0,302.0,12100000.0,390864.0645,780231.0518,2436200.0,3.0,0,0,0,0,680,1032,1.733109548,2.640928834,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,83.190.85.245,3843838.826,5436872.0,863.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.551700294,0.183900098,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
205.174.165.73,134.249.155.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12658.22785,12658.22785,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
192.168.10.14,205.174.165.73,41698.41225,72594.0,42.0,72008.0,36004.0,50082.9591,71418.0,590.0,0,0,0,0,92,72,54.54124,40.90593,0.0,195.0,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,Bot
172.16.0.1,220.196.252.28,3601644.854,5094393.0,898.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.588778933,0.196259644,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,219.101.196.169,710269.6698,2004018.0,999545.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998813742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS slowloris
192.168.10.9,205.174.165.73,5840.702013,508284.0,500024.0,1008216.0,504108.0,5863.32943,508254.0,499962.0,0,0,0,0,92,60,2.973818502,2.973818502,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
192.168.10.8,205.174.165.73,1187.939392,499173.0,497493.0,996677.0,498338.5,1322.996788,499274.0,497403.0,0,0,0,0,92,60,3.008511078,3.008511078,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,128.105.102.215,11900000.0,32100000.0,996361.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.11089315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
205.174.165.73,193.207.242.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16949.15254,16949.15254,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,41.164.154.22,710964.7558,2003992.0,998536.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999158043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS slowloris
192.168.10.8,205.174.165.73,2647.407789,500048.0,496304.0,996409.0,498204.5,2747.109845,500147.0,496262.0,0,0,0,0,92,60,3.009757634,3.009757634,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,51.219.245.214,49700000.0,99400000.0,4.0,99500000.0,16600000.0,40600000.0,99400000.0,15.0,0,0,0,0,144,232,0.050260964,0.07036535,0.0,4344.0,920.4615385,1497.63645,2242914.936,1,0,0,0,0,0,0,DoS Hulk
