Source IP,Destination IP,Flow ID,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Label
172.16.0.1,232.179.145.56,172.16.0.1-192.168.10.50-56226-80-6,56226,80,6,2017-07-06 10:22:00,5229549,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764884314,1743183.0,3018675.316,5228849.0,97.0,5229549.0,2614774.5,Web Attack – XSS
172.16.0.1,162.152.55.180,172.16.0.1-192.168.10.50-58224-80-6,58224,80,6,2017-07-06 10:25:00,5679516,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704285365,1893172.0,3278298.479,5678625.0,121.0,5679516.0,2839758.0,Web Attack – XSS
172.16.0.1,12.44.243.170,172.16.0.1-192.168.10.50-45568-80-6,45568,80,6,2017-07-06 09:22:00,5620327,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711702362,1873442.333,3244142.148,5619455.0,117.0,5620327.0,2810163.5,Web Attack – Brute Force
172.16.0.1,173.77.139.182,172.16.0.1-192.168.10.50-38220-80-6,38220,80,6,5/7/2017 10:26,108574287,4,3,365.0,0.0,351.0,0.0,91.25,173.292383,0.0,0.0,0.0,0.0,3.361753598,0.064471987,18100000.0,44300000.0,109000000.0,13.0,109000000.0,36200000.0,DoS Slowhttptest
172.16.0.1,229.17.135.21,172.16.0.1-192.168.10.50-56618-21-6,56618,21,6,4/7/2017 9:53,8796511,9,15,106.0,188.0,24.0,0.0,11.77777778,9.457507306,34.0,0.0,12.53333333,14.54975045,33.42234211,2.728354458,382457.0,982818.1798,3187034.0,3.0,6155348.0,769418.5,FTP-Patator
205.174.165.73,78.162.31.240,192.168.10.15-205.174.165.73-53096-8080-6,8080,53096,6,7/7/2017 10:56,32,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,375000.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,Bot
172.16.0.1,40.158.64.205,172.16.0.1-192.168.10.50-59986-80-6,59986,80,6,5/7/2017 11:10,17606107,5,4,423.0,3525.0,423.0,0.0,84.6,189.1713509,3525.0,0.0,881.25,1762.5,224.240373,0.511186261,2200763.375,4551569.128,12600000.0,3.0,12600000.0,3151653.25,DoS GoldenEye
172.16.0.1,52.131.134.241,172.16.0.1-192.168.10.50-51488-22-6,51488,22,6,4/7/2017 3:02,38,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.57895,38.0,0.0,38.0,38.0,0.0,0.0,SSH-Patator
205.174.165.73,218.121.200.181,192.168.10.9-205.174.165.73-2746-8080-6,8080,2746,6,7/7/2017 10:27,51,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,235294.1176,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,Bot
172.16.0.1,162.28.227.2,172.16.0.1-192.168.10.50-36116-80-6,36116,80,6,5/7/2017 11:12,11901364,7,4,329.0,11632.0,329.0,0.0,47.0,124.3503116,11632.0,0.0,2908.0,5816.0,1005.010854,0.924263807,1190136.4,2546787.274,6897454.0,1.0,6904918.0,1150819.667,DoS GoldenEye
172.16.0.1,51.79.157.156,172.16.0.1-192.168.10.50-51887-512-6,51887,512,6,7/7/2017 2:51,63,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,126984.127,31746.03175,63.0,0.0,63.0,63.0,0.0,0.0,PortScan
172.16.0.1,33.40.248.72,172.16.0.1-192.168.10.50-46468-22-6,46468,22,6,4/7/2017 2:10,14201661,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,334.6791618,3.731957832,273108.8654,737057.7048,2501407.0,40.0,11800000.0,592133.6,SSH-Patator
172.16.0.1,151.157.36.32,172.16.0.1-192.168.10.50-52160-21-6,52160,21,6,4/7/2017 9:19,198,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,70707.07071,15151.51515,99.0,36.76955262,125.0,73.0,198.0,198.0,FTP-Patator
172.16.0.1,182.245.82.74,172.16.0.1-192.168.10.50-56154-21-6,56154,21,6,4/7/2017 9:50,8934938,9,15,106.0,188.0,23.0,0.0,11.77777778,9.444281044,34.0,0.0,12.53333333,14.54975045,32.90453722,2.686084671,388475.5652,1008532.596,3045508.0,3.0,6105222.0,763152.75,FTP-Patator
172.16.0.1,144.106.172.52,172.16.0.1-192.168.10.50-35442-80-6,35442,80,6,5/7/2017 11:12,78986627,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025320742,79000000.0,0.0,79000000.0,79000000.0,79000000.0,79000000.0,DoS GoldenEye
172.16.0.1,178.251.85.113,172.16.0.1-192.168.10.50-43448-80-6,43448,80,6,5/7/2017 10:58,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,DoS Hulk
172.16.0.1,200.144.6.126,172.16.0.1-192.168.10.50-40970-999-6,40970,999,6,7/7/2017 2:54,10,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,600000.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,PortScan
172.16.0.1,120.242.187.172,172.16.0.1-192.168.10.50-62155-80-6,62155,80,6,7/7/2017 4:02,94931,3,5,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,7215.0,0.0,2320.2,2991.555649,122478.4317,84.27173421,13561.57143,31113.1597,83526.0,4.0,10989.0,5494.5,DDoS
172.16.0.1,29.205.192.159,172.16.0.1-192.168.10.50-44946-1043-6,44946,1043,6,7/7/2017 2:54,43,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,PortScan
172.16.0.1,82.48.168.220,172.16.0.1-192.168.10.50-50320-80-6,50320,80,6,2017-07-06 09:58:00,5103983,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78370167,1701327.667,2946254.225,5103369.0,127.0,5103983.0,2551991.5,Web Attack – Brute Force
172.16.0.1,120.249.36.209,172.16.0.1-192.168.10.50-36198-80-6,36198,80,6,2017-07-06 10:40:00,5069927,4,4,460.0,1840.0,460.0,0.0,115.0,230.0,1840.0,0.0,460.0,920.0,453.6554471,1.57793199,724275.2857,1885988.001,5000920.0,4.0,69007.0,23002.33333,Web Attack – Sql Injection
172.16.0.1,183.76.180.207,172.16.0.1-192.168.10.50-50884-22-6,50884,22,6,4/7/2017 2:56,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31746.03175,63.0,0.0,63.0,63.0,0.0,0.0,SSH-Patator
172.16.0.1,74.198.235.205,172.16.0.1-192.168.10.50-39542-80-6,39542,80,6,5/7/2017 10:26,63128325,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110885248,10500000.0,11900000.0,32100000.0,996735.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,219.255.50.120,172.16.0.1-192.168.10.50-59966-80-6,59966,80,6,5/7/2017 11:10,18582216,9,6,547.0,11632.0,547.0,0.0,60.77777778,182.3333333,5792.0,0.0,1938.666667,2544.918912,655.4116043,0.807223423,1327301.143,3504363.103,12600000.0,1.0,13600000.0,1698016.25,DoS GoldenEye
172.16.0.1,146.95.246.100,172.16.0.1-192.168.10.50-45552-3404-6,45552,3404,6,7/7/2017 2:55,63,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,95238.09524,31746.03175,63.0,0.0,63.0,63.0,0.0,0.0,PortScan
172.16.0.1,53.214.177.47,172.16.0.1-192.168.10.50-32768-80-6,32768,80,6,5/7/2017 10:46,85103033,4,6,351.0,11595.0,345.0,0.0,87.75,171.523322,4344.0,0.0,1932.5,1754.831473,140.3710253,0.117504625,9455892.556,28300000.0,85000000.0,5.0,85000000.0,28300000.0,DoS Hulk
172.16.0.1,233.6.145.36,172.16.0.1-192.168.10.50-35420-80-6,35420,80,6,5/7/2017 10:17,13087848,2,0,712.0,0.0,356.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,54.4016098,0.152813511,13100000.0,0.0,13100000.0,13100000.0,13100000.0,13100000.0,DoS Slowhttptest
172.16.0.1,175.79.119.152,172.16.0.1-192.168.10.50-40746-80-6,40746,80,6,5/7/2017 10:44,403049,4,7,704.0,11595.0,352.0,0.0,176.0,203.2272948,4344.0,0.0,1656.428571,1757.579003,30514.90017,27.29196698,40304.9,81553.81189,215007.0,15.0,230016.0,76672.0,DoS Hulk
172.16.0.1,163.74.178.63,172.16.0.1-192.168.10.50-39648-80-6,39648,80,6,5/7/2017 10:48,82930161,7,6,289.0,11595.0,289.0,0.0,41.28571429,109.2317327,5792.0,0.0,1932.5,2179.547086,143.3013014,0.156758408,6910846.75,23900000.0,82800000.0,1.0,82800000.0,13800000.0,DoS Hulk
172.16.0.1,150.183.167.243,172.16.0.1-192.168.10.50-50646-80-6,50646,80,6,5/7/2017 10:47,99524672,7,6,420.0,11595.0,414.0,0.0,60.0,156.115342,4344.0,0.0,1932.5,1754.831473,120.7238342,0.130620878,8293722.667,28700000.0,99400000.0,3.0,99400000.0,16600000.0,DoS Hulk
172.16.0.1,190.144.32.104,172.16.0.1-192.168.10.50-38770-80-6,38770,80,6,5/7/2017 10:26,63146204,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110853853,10500000.0,11900000.0,32100000.0,998951.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,94.155.79.141,172.16.0.1-192.168.10.50-35613-1461-6,35613,1461,6,7/7/2017 2:52,42,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,PortScan
172.16.0.1,205.166.91.248,172.16.0.1-192.168.10.50-38240-80-6,38240,80,6,5/7/2017 11:13,5006202,7,5,476.0,11632.0,476.0,0.0,68.0,179.9110892,5840.0,0.0,2326.4,3185.599598,2418.599969,2.397026728,455109.2727,1508208.871,5002530.0,33.0,3672.0,612.0,DoS GoldenEye
172.16.0.1,29.37.99.15,172.16.0.1-192.168.10.50-59369-80-6,59369,80,6,7/7/2017 4:01,19973,3,6,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1933.5,1757.789948,582135.8834,450.6083212,2496.625,6659.790043,18974.0,4.0,19044.0,9522.0,DDoS
172.16.0.1,207.204.186.80,172.16.0.1-192.168.10.50-53408-80-6,53408,80,6,2017-07-06 10:18:00,5841311,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684777784,1947103.667,3371845.957,5840576.0,148.0,5841311.0,2920655.5,Web Attack – XSS
172.16.0.1,46.102.73.173,172.16.0.1-192.168.10.50-42830-80-6,42830,80,6,2017-07-06 09:50:00,5108251,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783046878,1702750.333,2948658.602,5107568.0,128.0,5108251.0,2554125.5,Web Attack – Brute Force
205.174.165.73,176.80.224.247,192.168.10.14-205.174.165.73-51624-8080-6,8080,51624,6,7/7/2017 10:30,17,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,Bot
172.16.0.1,74.53.21.43,172.16.0.1-192.168.10.50-48894-22-6,48894,22,6,4/7/2017 2:35,13351441,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,355.9915368,3.969608973,256758.4808,695859.6574,2654969.0,2.0,11400000.0,567746.4,SSH-Patator
172.16.0.1,237.208.187.40,172.16.0.1-192.168.10.50-41120-80-6,41120,80,6,5/7/2017 11:17,9523140,5,4,382.0,3525.0,382.0,0.0,76.4,170.8355935,3525.0,0.0,881.25,1762.5,410.2638415,0.945066438,1190392.5,2207434.096,5004143.0,75.0,4518997.0,1129749.25,DoS GoldenEye
172.16.0.1,81.49.105.118,172.16.0.1-192.168.10.50-46384-22-6,46384,22,6,4/7/2017 2:09,13526663,27,37,3288.0,5673.0,640.0,0.0,121.7777778,196.4150498,976.0,0.0,153.3243243,321.76044,662.4693762,4.731396058,214708.9365,583144.1919,2264344.0,2.0,12000000.0,459779.1538,SSH-Patator
192.168.10.15,205.174.165.73,192.168.10.15-205.174.165.73-53290-8080-6,53290,8080,6,7/7/2017 11:23,1002111,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.96208204,5.987360682,200422.2,273517.9085,500255.0,556.0,1001555.0,500777.5,Bot
172.16.0.1,38.51.131.49,172.16.0.1-192.168.10.50-58446-80-6,58446,80,6,5/7/2017 10:00,3002009,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999330781,1501004.5,711521.2488,2004126.0,997883.0,3002009.0,1501004.5,DoS slowloris
172.16.0.1,17.248.13.109,172.16.0.1-192.168.10.50-41041-1151-6,41041,1151,6,7/7/2017 3:23,53,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53.0,53.0,0.0,0.0,PortScan
172.16.0.1,42.151.224.205,172.16.0.1-192.168.10.50-36242-80-6,36242,80,6,2017-07-06 10:42:00,5016759,5,5,599.0,4149.0,599.0,0.0,119.8,267.8809437,2701.0,0.0,829.8,1219.555739,946.4277634,1.993318794,557417.6667,1667490.203,5004049.0,4.0,12710.0,3177.5,Web Attack – Sql Injection
172.16.0.1,216.37.164.141,172.16.0.1-192.168.10.50-41249-1126-6,41249,1126,6,7/7/2017 3:08,98,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,81632.65306,20408.16327,98.0,0.0,98.0,98.0,0.0,0.0,PortScan
172.16.0.1,169.240.104.11,172.16.0.1-192.168.10.50-59067-80-6,59067,80,6,7/7/2017 4:01,78333486,8,5,56.0,11607.0,20.0,0.0,7.0,5.656854249,5840.0,0.0,2321.4,3173.373883,148.8890715,0.165957123,6527790.5,21400000.0,74300000.0,8.0,76500000.0,10900000.0,DDoS
172.16.0.1,84.153.67.151,172.16.0.1-192.168.10.50-21890-80-6,21890,80,6,7/7/2017 4:01,1879769,3,4,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,6188.526356,3.723861815,313294.8333,766934.3936,1878793.0,6.0,891.0,445.5,DDoS
172.16.0.1,49.103.156.252,172.16.0.1-192.168.10.50-58600-80-6,58600,80,6,5/7/2017 10:57,98846619,6,5,379.0,11595.0,379.0,0.0,63.16666667,154.7261021,10136.0,0.0,2319.0,4414.366206,121.1371731,0.111283523,9884661.9,31200000.0,98700000.0,1.0,98700000.0,19700000.0,DoS Hulk
172.16.0.1,188.205.135.113,172.16.0.1-192.168.10.50-53084-21-6,53084,21,6,4/7/2017 9:26,8017567,9,15,107.0,188.0,26.0,0.0,11.88888889,9.854496999,34.0,0.0,12.53333333,14.54975045,36.79420453,2.993426809,348589.8696,903284.6832,2871339.0,1.0,5103940.0,637992.5,FTP-Patator
172.16.0.1,193.37.112.126,172.16.0.1-192.168.10.50-55186-80-6,55186,80,6,2017-07-06 10:20:00,5034538,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79451183,1678179.333,2906064.876,5033814.0,134.0,5034538.0,2517269.0,Web Attack – XSS
172.16.0.1,183.220.110.26,172.16.0.1-192.168.10.50-61841-80-6,61841,80,6,7/7/2017 4:12,98977577,8,5,56.0,11601.0,20.0,0.0,7.0,5.656854249,4380.0,0.0,2320.2,2207.341206,117.77415,0.13134288,8248131.417,25000000.0,86900000.0,3.0,99000000.0,14100000.0,DDoS
205.174.165.73,166.35.8.221,192.168.10.15-205.174.165.73-53108-8080-6,8080,53108,6,7/7/2017 11:01,32,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,375000.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,Bot
172.16.0.1,23.221.110.115,172.16.0.1-192.168.10.50-46798-22-6,46798,22,6,4/7/2017 2:14,45,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,SSH-Patator
172.16.0.1,218.240.29.122,172.16.0.1-192.168.10.50-41122-80-6,41122,80,6,2017-07-06 09:48:00,5236053,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763934208,1745351.0,3022271.059,5235169.0,127.0,5236053.0,2618026.5,Web Attack – Brute Force
172.16.0.1,175.153.184.120,172.16.0.1-192.168.10.50-14902-80-6,14902,80,6,7/7/2017 3:57,754283,3,5,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2321.4,4413.201989,15422.59338,10.60609877,107754.7143,284642.4974,753263.0,4.0,785.0,392.5,DDoS
172.16.0.1,160.44.59.201,172.16.0.1-192.168.10.50-40864-2161-6,40864,2161,6,7/7/2017 2:54,52,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,115384.6154,38461.53846,52.0,0.0,52.0,52.0,0.0,0.0,PortScan
172.16.0.1,25.172.49.53,172.16.0.1-192.168.10.50-47782-80-6,47782,80,6,5/7/2017 10:46,98420980,6,6,309.0,11595.0,291.0,0.0,51.5,117.367372,5792.0,0.0,1932.5,2181.008184,120.9498219,0.121925224,8947361.818,29700000.0,98400000.0,2.0,98400000.0,19700000.0,DoS Hulk
172.16.0.1,220.172.233.112,172.16.0.1-192.168.10.50-55842-80-6,55842,80,6,5/7/2017 9:52,102632446,14,3,2390.0,6.0,239.0,0.0,170.7142857,110.7689408,6.0,0.0,2.0,3.464101615,23.3454438,0.165639626,6414527.875,13200000.0,51300000.0,106.0,103000000.0,7894795.385,DoS slowloris
172.16.0.1,32.36.195.255,172.16.0.1-192.168.10.50-35964-80-6,35964,80,6,2017-07-06 10:35:00,5272676,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758628067,1757558.667,3043441.343,5271822.0,72.0,5272676.0,2636338.0,Web Attack – XSS
172.16.0.1,71.187.152.61,172.16.0.1-192.168.10.50-56400-21-6,56400,21,6,4/7/2017 9:51,8807620,9,15,108.0,188.0,23.0,0.0,12.0,9.682458366,34.0,0.0,12.53333333,14.54975045,33.6072628,2.7249132,382940.0,996439.7876,3145772.0,3.0,6126570.0,765821.25,FTP-Patator
172.16.0.1,185.190.246.100,172.16.0.1-192.168.10.50-36586-80-6,36586,80,6,5/7/2017 10:54,98787908,6,7,366.0,11595.0,366.0,0.0,61.0,149.4188743,5792.0,0.0,1656.428571,1947.638216,121.0775716,0.131595053,8232325.667,28500000.0,98700000.0,1.0,98700000.0,19700000.0,DoS Hulk
172.16.0.1,170.116.52.242,172.16.0.1-192.168.10.50-34598-80-6,34598,80,6,5/7/2017 10:45,98348517,7,4,379.0,11595.0,373.0,0.0,54.14285714,140.6205634,8688.0,0.0,2898.75,4095.56617,121.750692,0.111847136,9834851.7,31100000.0,98300000.0,1.0,98300000.0,16400000.0,DoS Hulk
172.16.0.1,38.58.77.95,172.16.0.1-192.168.10.50-53530-80-6,53530,80,6,2017-07-06 10:18:00,5264166,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759854457,1754722.0,3038574.849,5263366.0,127.0,5264166.0,2632083.0,Web Attack – XSS
172.16.0.1,153.138.252.199,172.16.0.1-192.168.10.50-51897-80-6,51897,80,6,7/7/2017 4:08,8098507,7,5,50.0,11607.0,20.0,0.0,7.142857143,6.094494002,7215.0,0.0,2321.4,3327.769794,1439.401114,1.4817546,736227.9091,1863101.343,6075462.0,4.0,8016239.0,1336039.833,DDoS
172.16.0.1,136.152.31.202,172.16.0.1-192.168.10.50-53990-80-6,53990,80,6,5/7/2017 10:04,100997214,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.158420211,0.039605053,33700000.0,58300000.0,101000000.0,49.0,101000000.0,101000000.0,DoS slowloris
172.16.0.1,128.133.107.201,172.16.0.1-192.168.10.50-50572-80-6,50572,80,6,5/7/2017 10:35,2976,1,2,531.0,1983.0,531.0,531.0,531.0,0.0,1983.0,0.0,991.5,1402.192747,844758.0645,1008.064516,1488.0,2035.053316,2927.0,49.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,203.140.64.249,172.16.0.1-192.168.10.50-58796-21-6,58796,21,6,4/7/2017 10:10,251,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,55776.89243,11952.19124,125.5,51.61879503,162.0,89.0,251.0,251.0,FTP-Patator
172.16.0.1,150.16.118.5,172.16.0.1-192.168.10.50-53756-80-6,53756,80,6,5/7/2017 10:57,99076809,7,6,299.0,11595.0,299.0,0.0,42.71428571,113.0113774,7240.0,0.0,1932.5,2695.639126,120.0482749,0.131211331,8256400.75,28600000.0,98900000.0,1.0,98900000.0,16500000.0,DoS Hulk
172.16.0.1,215.131.35.87,172.16.0.1-192.168.10.50-48178-22-6,48178,22,6,4/7/2017 2:28,13349414,21,33,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,83.18181818,217.2857356,356.0455912,4.045121381,251875.7358,685989.9063,2548323.0,4.0,11500000.0,573635.65,SSH-Patator
172.16.0.1,85.198.179.59,172.16.0.1-192.168.10.50-35660-80-6,35660,80,6,2017-07-06 09:42:00,5014978,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797610677,1671659.333,2894786.627,5014271.0,130.0,5014978.0,2507489.0,Web Attack – Brute Force
172.16.0.1,187.155.1.47,172.16.0.1-192.168.10.50-36028-80-6,36028,80,6,5/7/2017 10:22,63125208,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110890724,10500000.0,11900000.0,32100000.0,997725.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,137.59.31.131,172.16.0.1-192.168.10.50-52268-21-6,52268,21,6,4/7/2017 9:20,8885662,9,15,112.0,188.0,26.0,0.0,12.44444444,10.28483241,34.0,0.0,12.53333333,14.54975045,33.76225654,2.700980523,386333.1304,1004793.368,3172677.0,1.0,6183254.0,772906.75,FTP-Patator
172.16.0.1,193.64.85.130,172.16.0.1-192.168.10.50-56884-80-6,56884,80,6,7/7/2017 4:11,7133844,5,0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.205306424,0.700884404,1783461.0,3564920.093,7130841.0,2.0,7133844.0,1783461.0,DDoS
172.16.0.1,200.140.122.26,172.16.0.1-192.168.10.50-40530-80-6,40530,80,6,5/7/2017 11:17,23001642,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086950314,23000000.0,0.0,23000000.0,23000000.0,23000000.0,23000000.0,DoS GoldenEye
172.16.0.1,31.227.209.221,172.16.0.1-192.168.10.50-36888-80-6,36888,80,6,2017-07-06 09:43:00,5123286,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780748918,1707762.0,2957170.197,5122408.0,135.0,5123286.0,2561643.0,Web Attack – Brute Force
172.16.0.1,116.253.214.13,172.16.0.1-192.168.10.50-38858-4321-6,38858,4321,6,7/7/2017 2:54,48,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,125000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,PortScan
172.16.0.1,174.101.133.230,172.16.0.1-192.168.10.50-50832-22-6,50832,22,6,4/7/2017 2:55,51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,SSH-Patator
172.16.0.1,87.6.21.25,172.16.0.1-192.168.10.50-33330-80-6,33330,80,6,2017-07-06 09:40:00,5610474,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712952239,1870158.0,3238592.937,5609763.0,139.0,5610474.0,2805237.0,Web Attack – Brute Force
172.16.0.1,1.141.165.100,172.16.0.1-192.168.10.50-63749-80-6,63749,80,6,7/7/2017 4:15,2002951,5,0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,14.97790011,2.496316685,500737.75,998811.6373,1998954.0,3.0,2002951.0,500737.75,DDoS
172.16.0.1,111.58.229.252,172.16.0.1-192.168.10.50-39152-80-6,39152,80,6,5/7/2017 10:58,98642520,9,4,331.0,11595.0,331.0,0.0,36.77777778,110.3333333,11584.0,0.0,2898.75,5790.168989,120.9012097,0.131789009,8220210.0,28500000.0,98600000.0,0.0,98600000.0,12300000.0,DoS Hulk
172.16.0.1,133.146.25.223,172.16.0.1-192.168.10.50-54752-21-6,54752,21,6,4/7/2017 9:39,8506815,9,15,96.0,188.0,22.0,0.0,10.66666667,8.366600265,34.0,0.0,12.53333333,14.54975045,33.38499779,2.821267419,369861.5217,961009.5427,3044165.0,3.0,5931901.0,741487.625,FTP-Patator
205.174.165.73,178.7.7.144,192.168.10.9-205.174.165.73-4186-8080-6,8080,4186,6,7/7/2017 10:45,95,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,126315.7895,21052.63158,95.0,0.0,95.0,95.0,0.0,0.0,Bot
172.16.0.1,81.190.84.83,172.16.0.1-192.168.10.50-57282-80-6,57282,80,6,5/7/2017 10:56,84964221,10,7,381.0,11595.0,381.0,0.0,38.1,120.4827789,4344.0,0.0,1656.428571,1757.579003,140.9534491,0.200084221,5310263.813,21200000.0,84800000.0,1.0,84800000.0,9422293.667,DoS Hulk
172.16.0.1,151.207.144.36,172.16.0.1-192.168.10.50-43248-80-6,43248,80,6,5/7/2017 11:18,8915644,10,4,1928.0,3525.0,482.0,0.0,192.8,248.9037297,3525.0,0.0,881.25,1762.5,611.6215497,1.570273555,685818.7692,1419089.962,5001536.0,111.0,3914108.0,434900.8889,DoS GoldenEye
172.16.0.1,151.205.54.150,172.16.0.1-192.168.10.50-36036-3071-6,36036,3071,6,7/7/2017 2:55,31,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,193548.3871,64516.12903,31.0,0.0,31.0,31.0,0.0,0.0,PortScan
172.16.0.1,50.60.175.106,172.16.0.1-192.168.10.50-56130-80-6,56130,80,6,2017-07-06 10:22:00,5225282,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765508924,1741760.667,3016024.705,5224366.0,154.0,5225282.0,2612641.0,Web Attack – XSS
